0,20.1341926103,499.848137048,7.02528120124
1,11.1755428346,54.8850132125,3.29849409738
2,9.13772153057,24.3640507571,2.31332444905
3,8.24530411723,22.3287138266,1.77425163167
4,8.02720782908,21.0253917508,1.44815868996
5,7.93536669116,20.7551277175,1.2337796098
6,7.98740267355,19.7781391449,1.10274162261
7,7.60020750422,19.7922049366,1.00708885336
8,7.70768799989,22.4640923988,0.896708448595
9,7.74007665832,21.1245322287,0.862429795058
10,7.5131336933,21.4369383274,0.827393816466
11,7.59213908141,22.1272843609,0.787024033109
12,7.43980232609,22.7462106246,0.781864383149
13,7.37115366244,21.905144606,0.741351545455
14,7.52199495437,23.7194798061,0.731229860248
15,7.303540351,21.4393066839,0.681101719273
16,7.37047106765,22.1572322691,0.683528202433
17,7.30913699351,22.8918579711,0.650864239122
18,7.22772122067,21.6753015793,0.617376937515
19,6.8268565398,19.9062231667,0.61423451127
20,6.92056977868,21.1012104019,0.622749341371
21,7.08236635967,21.4928672306,0.635122176397
22,6.84143616603,20.0183952706,0.598302084467
23,6.74643222783,21.467520341,0.571424174867
24,7.06796332506,20.8317367373,0.572158870888
25,6.70986320343,19.9508368756,0.57212888437
26,6.49065242244,19.7216564511,0.569351426734
27,6.5109971981,19.1955760987,0.564046712225
28,6.2977097792,18.9418525101,0.538601100245
29,6.6926956719,20.7290119316,0.549966036277
30,6.6845192383,20.490595459,0.548624094513
31,6.36856044176,19.3103855884,0.517764515701
32,6.42994136236,19.3312144094,0.554484889659
33,6.5025057075,19.6690493395,0.520257343018
34,6.17912037317,17.8281062702,0.515583309442
35,6.48299456121,19.9199519061,0.516887032467
36,6.09801193225,17.778749508,0.503146956996
37,6.30746412118,20.3785223186,0.511783339905
38,6.07084422765,17.9575924613,0.51626766326
39,6.0393649551,18.8322350571,0.498900470925
40,6.46162929981,18.3054251115,0.499597784668
41,6.09470530896,17.4992608104,0.496348865854
42,6.67969562218,19.3215778803,0.498439780844
43,6.29024576104,18.4049633707,0.509956772112
44,5.86545156396,18.2208984185,0.494493084209
45,6.22800599452,17.7547952723,0.50101112841
46,6.3198130665,19.1811980781,0.4898457272
47,6.42551257539,18.1192650093,0.488224062234
48,6.41668304073,18.303906962,0.490970003964
49,6.02153748413,16.8152533629,0.478918998935
