0,30.3583941444,200.629223393,6.69694854264
1,24.0820162591,33.9202053473,3.45545898154
2,23.5071278352,30.8411784498,2.34759582883
3,23.3223002954,34.4443395235,1.87187968369
4,23.236716583,35.901618501,1.56995385865
5,23.3296657358,37.2435645064,1.40954142111
6,23.5249764911,35.7355050273,1.20009593342
7,22.8621030795,39.5091018698,1.1375991102
8,23.0896499277,36.1956352473,1.03571299167
9,23.302229001,37.0859211669,0.969212564736
10,22.898130487,39.7739733072,0.90569088451
11,22.8866587642,39.8833642103,0.851928914271
12,23.2478793792,35.0775644225,0.864066541793
13,23.0049543763,34.9758282881,0.82687746721
14,22.8317374609,34.3982584932,0.741235210744
15,22.6585136369,33.9857745388,0.766374268261
16,22.7870036862,30.0666380303,0.721648214653
17,22.9053595999,30.307419757,0.737424890333
18,22.9879566435,27.0831237473,0.710477242103
19,22.6971013953,27.4139347563,0.683021451319
20,22.4868160267,27.2867615398,0.662430535192
21,22.7066587397,25.5001904053,0.629183338637
22,22.63417731,22.2665058798,0.6539175941
23,22.5580909627,23.5448780641,0.661080119602
24,22.418478111,20.8448417546,0.617687394388
25,22.4014711795,20.3694349434,0.590826882168
26,22.0734352316,19.8696533664,0.613436656652
27,22.4353538181,17.0313822096,0.580967970118
28,22.1596283482,17.2006516084,0.584300175957
29,22.40470847,15.4737839036,0.556611166351
30,21.72632404,16.3407780452,0.564827633542
31,21.9634618663,15.9384215341,0.554360459879
32,21.9146811635,16.1058569436,0.542290471469
33,22.1755361653,14.199208139,0.549617873386
34,22.0451568967,13.9820782218,0.533140485502
35,22.2358348776,13.564856244,0.543143124883
36,22.1412977901,13.4668480292,0.505295786172
37,21.7112164354,14.3158672943,0.515192116383
38,21.907679679,13.8313693408,0.56051798728
39,22.2175855031,13.4395244459,0.528672985409
40,22.1198309353,13.3950128645,0.49641729996
41,21.9885008439,13.2016444369,0.504595187197
42,21.9090894967,13.5733261958,0.487853302206
43,22.0341723707,13.3169092958,0.523555504438
44,21.6278204647,14.6218883154,0.498810262584
45,22.0164688614,13.7206327599,0.494878888529
46,21.8992362963,13.3822191931,0.501456141871
47,22.0174089834,12.9760296854,0.498599383345
48,21.8186340779,13.1481124576,0.491311970363
49,21.9304066629,13.6172615482,0.486688456806
