0,21.8321058375,230.294664343,4.49883466979
1,14.2338559077,53.5005489073,2.79875410201
2,11.9675371894,26.9411382783,2.18964429364
3,10.7241646087,25.5126092139,1.68609749513
4,10.3211347778,23.1666981668,1.47261290805
5,10.0238943196,22.7537466271,1.3171404333
6,9.64739327766,23.4426021173,1.16994557492
7,9.56879560923,22.2211307162,1.05206993591
8,9.64886939645,24.382193153,0.983089769963
9,9.63870452638,22.0308385878,0.900344354253
10,9.42175431714,23.9192732479,0.871273236131
11,9.52927995127,24.0574878706,0.800821552309
12,9.62787252764,27.3439112307,0.764353797587
13,9.20982563376,25.482516965,0.770369453972
14,9.77138007365,28.4109690977,0.730086263606
15,9.18329362008,23.9538048947,0.725071933357
16,9.53074074429,23.7811022637,0.705008428631
17,9.42664035427,26.235252666,0.700688453821
18,9.53479804801,26.2761565837,0.675038701316
19,9.52391475818,25.1210982547,0.664770666971
20,9.40639494893,24.2420269818,0.636677180644
21,9.30324716153,27.3381480205,0.622392349817
22,9.5707252209,25.0812844035,0.618460451879
23,9.34412084216,23.8348617312,0.612193708037
24,9.20447425778,24.4651021857,0.602295496791
25,9.46641595706,24.7129197198,0.582419976742
26,9.22052403517,24.9952924004,0.548186845205
27,9.2523078153,22.9719417459,0.564050117065
28,8.9942517456,22.0412811413,0.560723129323
29,9.11396876306,22.7670975169,0.573109389149
30,9.21485643483,23.9337307116,0.559694156998
31,8.94753620377,19.7952506423,0.564031898377
32,9.13636758096,23.2819048194,0.551136817422
33,9.12310575402,20.0607356199,0.552412425395
34,9.0245081286,22.9366571132,0.547521075277
35,8.9821138063,22.4299214167,0.537072094787
36,8.7994046291,21.9342579226,0.519830267565
37,9.22127378266,22.168187884,0.549375264541
38,8.94383023176,19.3448178928,0.521074924979
39,9.10477899468,18.5916128157,0.508573363856
40,8.97885758901,22.0816466151,0.523290860613
41,8.67884130701,19.9912861824,0.492921551733
42,8.87600675793,20.263269326,0.509799271523
43,9.24135664873,20.1832240617,0.510511328943
44,9.03064020023,19.0668045006,0.520981586099
45,8.89358959389,18.5057829197,0.49066632408
46,9.08166398332,20.0206459398,0.495838825519
47,8.88749659101,18.5426595898,0.499020279849
48,8.85793259152,19.6252801979,0.501517724831
49,8.80176865377,19.1196674664,0.476269851161
